BAUM_NR;BAUMART;PFLANZJAHR;STAMM_DM;KRONE_DM;HOEHE;STANDORT;X;Y
72737;Winter-Linde;2000;18;5;11;Grünzug O+W-Straße nördl. Helgolandstr.;564460.80;5951237.56
72738;Stiel-Eiche, Sommer-Eiche;2000;19;7;11;Grünzug O+W-Straße nördl. Helgolandstr.;564461.64;5951233.79
72739;Sand-Birke, Weiß-Birke, Warzen-Birke;1987;27;7;15;Grünanlagen U-Bahnstation Richtweg;565383.65;5950199.92
72740;Feld-Ahorn, Hecken-Ahorn;1995;23;6;13;Grünanlagen U-Bahnstation Richtweg;565356.40;5950218.95
72741;Stiel-Eiche, Sommer-Eiche;2000;19;5;11;Grünanlagen U-Bahnstation Richtweg;565343.28;5950220.35
72742;Sand-Birke, Weiß-Birke, Warzen-Birke;2008;23;2;8;Grünanlagen U-Bahnstation Richtweg;565341.20;5950183.46
72743;Sand-Birke, Weiß-Birke, Warzen-Birke;2000;20;5;7;Grünanlagen U-Bahnstation Richtweg;565337.89;5950167.69
72744;Stiel-Eiche, Sommer-Eiche;1985;22;7;11;Grünzug Zaunkönigweg;564940.63;5953080.13
72745;Stiel-Eiche, Sommer-Eiche;1985;20;6;10;Grünzug Zaunkönigweg;564947.37;5953084.35
72746;Stiel-Eiche, Sommer-Eiche;1990;20;8;13;Grünzug Zaunkönigweg;564960.78;5953084.63
72747;Stiel-Eiche, Sommer-Eiche;1985;26;8;13;Grünzug Zaunkönigweg;564962.90;5953085.73
72748;Stiel-Eiche, Sommer-Eiche;1985;25;8;14;Grünzug Zaunkönigweg;564970.11;5953087.10
72749;Rot-Buche;1985;25;9;16;Grünzug Zaunkönigweg;564983.20;5953091.88
72750;Stiel-Eiche, Sommer-Eiche;1985;22;4;9;Grünzug Zaunkönigweg;564990.61;5953091.21
72751;Stiel-Eiche, Sommer-Eiche;1980;29;7;14;Grünzug Zaunkönigweg;565000.08;5953096.12
72752;Rot-Buche;2003;17;4;15;Grünzug Scharpenmoor-Möhlenbarg;564363.69;5948389.81
72753;Feld-Ahorn, Hecken-Ahorn;2005;17;3;9;Spielplatz am Jugendfreizeitheim Buschweg;565031.96;5949795.48
72754;Feld-Ahorn, Hecken-Ahorn;2005;17;3;11;Spielplatz am Jugendfreizeitheim Buschweg;565021.95;5949818.34
72755;Stiel-Eiche, Sommer-Eiche;;49;13;16;Grünzug S.-H.-Straße südl. Harckesheyde;567731.15;5953137.67
72756;Feld-Ahorn, Hecken-Ahorn;1995;17;4;9;Spielplatz Waldschneise;566795.14;5951292.86
72757;;;26;9;11;Langenharmer Weg;565971.63;5951662.18
72758;Hybrid-Ulme / Lobel-Ulme;2018;6;1;6;Langenharmer Ring;566106.10;5951507.01
72759;Eiche;2017;5;2;4;An der Bahn;567324.21;5954239.32
72760;Sand-Birke, Weiß-Birke, Warzen-Birke;1995;25;6;13;An der Bahn;567297.49;5954229.68
72761;Stiel-Eiche, Sommer-Eiche;2000;16;4;4;Steertpoggweg;566975.80;5953957.15
72762;Kirsche;1995;21;5;9;Grünzug Stonsdorfer Weg bis S-H-Straße;567083.79;5951320.77
72763;Schein-Akazie;2000;15;6;12;Grünzug Stonsdorfer Weg bis S-H-Straße;567089.83;5951293.62
72764;Schein-Akazie;2000;21;6;13;Grünzug Stonsdorfer Weg bis S-H-Straße;567128.87;5951293.10
72765;Sand-Birke, Weiß-Birke, Warzen-Birke;1975;38;9;14;Grünzug Kirchenstieg;566198.24;5951281.48
72766;Schwarz-Erle, Rot-Erle;2002;15;4;8;Grünzug Kirchenstieg;566217.99;5951275.39
72767;Sumpf-Eiche;1990;36;8;13;Grünzug Kirchenstieg;566295.44;5951225.68
72768;Serbische Fichte;1995;19;2;16;Grünzug Kirchenstieg;566297.40;5951227.32
72769;Serbische Fichte;1990;28;4;14;Grünzug Kirchenstieg;566297.29;5951229.22
72770;Gemeine Hainbuche, Weißbuche;1995;23;6;14;Grünzug Kirchenstieg;566239.37;5951315.74
72771;Grau-Erle, Weiß-Erle;1995;15;6;13;Grünzug Kirchenstieg;566232.44;5951318.86
72772;Gewöhnliche Traubenkirsche;1995;27;7;12;Grünzug Kirchenstieg;566158.11;5951312.59
72773;Gewöhnliche Traubenkirsche;1995;19;6;16;Grünzug Kirchenstieg;566226.83;5951314.99
72774;Weide;;45;15;23;Stadtpark;567216.95;5952136.84
72775;Sand-Birke, Weiß-Birke, Warzen-Birke;;22;6;16;Stadtpark;567045.75;5952232.70
72776;Sand-Birke, Weiß-Birke, Warzen-Birke;;50;8;16;Stadtpark;567056.00;5952248.68
72777;Sand-Birke, Weiß-Birke, Warzen-Birke;;30;9;15;Stadtpark;567058.98;5952253.75
72778;Sand-Birke, Weiß-Birke, Warzen-Birke;;29;6;13;Stadtpark;567062.35;5952258.24
72779;Stiel-Eiche, Sommer-Eiche;;27;8;14;Stadtpark;567064.97;5952262.51
72780;Sand-Birke, Weiß-Birke, Warzen-Birke;;16;4;12;Stadtpark;567066.89;5952265.70
72781;Sand-Birke, Weiß-Birke, Warzen-Birke;;11;3;10;Stadtpark;567068.48;5952268.26
72782;;;45;14;18;Stadtpark;567071.68;5952272.73
72783;Gemeine Eberesche, Vogelbeerbaum, Nordirische Eberesche;;9;2;5;Stadtpark;567073.04;5952274.58
72784;Gemeine Eberesche, Vogelbeerbaum, Nordirische Eberesche;;13;4;6;Stadtpark;567074.53;5952276.74
72785;Gemeine Eberesche, Vogelbeerbaum, Nordirische Eberesche;;12;3;6;Stadtpark;567076.03;5952278.40
72786;Gemeine Eberesche, Vogelbeerbaum, Nordirische Eberesche;;11;4;6;Stadtpark;567077.19;5952280.72
72787;Sand-Birke, Weiß-Birke, Warzen-Birke;;23;9;16;Stadtpark;567078.35;5952283.37
72788;Gemeine Eberesche, Vogelbeerbaum, Nordirische Eberesche;;12;6;7;Stadtpark;567079.84;5952285.03
72789;Sand-Birke, Weiß-Birke, Warzen-Birke;;53;10;19;Stadtpark;567081.67;5952288.85
72790;Sand-Birke, Weiß-Birke, Warzen-Birke;;9;4;6;Stadtpark;567082.99;5952290.51
72791;Sand-Birke, Weiß-Birke, Warzen-Birke;;33;9;18;Stadtpark;567084.32;5952294.49
72792;Gemeine Eberesche, Vogelbeerbaum, Nordirische Eberesche;;19;6;9;Stadtpark;567085.15;5952294.16
72793;Gemeine Eberesche, Vogelbeerbaum, Nordirische Eberesche;;15;6;7;Stadtpark;567086.81;5952297.47
72794;Sand-Birke, Weiß-Birke, Warzen-Birke;;23;5;14;Stadtpark;567080.68;5952295.91
72795;Sand-Birke, Weiß-Birke, Warzen-Birke;;29;4;15;Stadtpark;567080.00;5952295.46
72796;Stiel-Eiche, Sommer-Eiche;;24;6;14;Stadtpark;567078.89;5952293.00
72797;Sand-Birke, Weiß-Birke, Warzen-Birke;;19;6;12;Stadtpark;567075.98;5952288.31
72798;Sand-Birke, Weiß-Birke, Warzen-Birke;;19;4;13;Stadtpark;567074.19;5952285.62
72799;Sand-Birke, Weiß-Birke, Warzen-Birke;;34;;14;Stadtpark;567072.40;5952282.27
72800;Sand-Birke, Weiß-Birke, Warzen-Birke;;13;3;7;Stadtpark;567066.81;5952273.32
72801;Sand-Birke, Weiß-Birke, Warzen-Birke;;35;7;15;Stadtpark;567063.90;5952268.84
72802;Gemeine Eberesche, Vogelbeerbaum, Nordirische Eberesche;;16;4;13;Stadtpark;567061.44;5952265.71
72803;Sand-Birke, Weiß-Birke, Warzen-Birke;;32;8;14;Stadtpark;567060.77;5952264.37
72804;;;35;8;12;Stadtpark;567050.48;5952248.71
72805;Sand-Birke, Weiß-Birke, Warzen-Birke;;31;10;13;Stadtpark;567041.85;5952234.18
72806;Sand-Birke, Weiß-Birke, Warzen-Birke;;66;13;16;Stadtpark;567039.11;5952230.02
72807;Gemeine Hainbuche, Weißbuche;2008;14;4;8;Spielplatz Langenharmer Ring;566235.26;5951448.60
72808;Sand-Birke, Weiß-Birke, Warzen-Birke;1990;27;8;16;Schützenwall;567781.53;5951567.09
72809;Gewöhnliche Traubenkirsche;1998;19;8;10;Schützenwall;567783.28;5951573.13
72810;Gemeine Hainbuche, Weißbuche;2008;13;3;9;Grünanlage südwestl. Stadtpark;566734.93;5951815.44
72811;Feld-Ahorn, Hecken-Ahorn;2000;15;4;11;Grünanlage südwestl. Stadtpark;566709.62;5951809.33
72812;Feld-Ahorn, Hecken-Ahorn;2000;22;5;14;Grünzug an der Falkenbergstraße;566706.34;5951809.22
72813;Rot-Buche;2000;20;4;11;Grünzug an der Falkenbergstraße;566707.44;5951804.63
72814;Spitz-Ahorn;1995;19;5;13;Grünanlage südwestl. Stadtpark;566704.24;5951859.25
72815;Flatter-Ulme;2019;5;2;5;Grünanlage südwestl. Stadtpark;566799.45;5951900.95
72816;Flatter-Ulme;2019;5;2;6;Grünanlage südwestl. Stadtpark;566910.52;5951880.90
72817;Stiel-Eiche, Sommer-Eiche;2000;18;4;5.5;Spielplatz Harkshörn;565974.80;5954369.02
72818;Stiel-Eiche, Sommer-Eiche;1995;28;8;7;Spielplatz Harkshörn;565999.21;5954370.97
72819;Stiel-Eiche, Sommer-Eiche;2000;16;4;4.5;Grün-und Freifläche südl. Harkshörner Weg;566003.61;5954309.99
72820;Sand-Birke, Weiß-Birke, Warzen-Birke;1995;28;8;11;Grün-und Freifläche südl. Harkshörner Weg;565991.50;5954293.28
72821;Stiel-Eiche, Sommer-Eiche;1940;63;14;17;Grün-und Freifläche südl. Harkshörner Weg;565908.14;5954222.28
72822;Stiel-Eiche, Sommer-Eiche;1990;34;8;9;Grün-und Freifläche südl. Harkshörner Weg;566036.78;5954354.88
72823;Stiel-Eiche, Sommer-Eiche;1990;26;7;9;Grün-und Freifläche südl. Harkshörner Weg;566065.22;5954350.39
72824;Stiel-Eiche, Sommer-Eiche;1990;23;6;8;Grün-und Freifläche südl. Harkshörner Weg;566079.12;5954350.39
72825;Stiel-Eiche, Sommer-Eiche;1990;47;9;12;Harkshörner Weg;566046.42;5954432.15
72826;Zier-Apfel;2010;8;3;4.5;Grünanlage Groode Wisch;566200.83;5954292.90
72827;Apfel;1995;18;6;5;Am Hange;566736.86;5954917.34
72828;;;16;4;5;Am Hange;566712.33;5954807.36
72829;Stiel-Eiche, Sommer-Eiche;1995;21;4;12;Lerchenwinkel;566183.94;5951214.93
72830;Stiel-Eiche, Sommer-Eiche;;61;9;13;Hasenmoorweg;570226.55;5950728.29
72831;Stiel-Eiche, Sommer-Eiche;1916;81;16;19;Hummelsbütteler Steindamm;569337.81;5950181.05
72832;Stiel-Eiche, Sommer-Eiche;;92;18;18;Stadtpark;567331.93;5952610.98
72833;Stiel-Eiche, Sommer-Eiche;;52;11;18;Stadtpark;567342.00;5952585.55
72834;Stiel-Eiche, Sommer-Eiche;;47;11;18;Stadtpark;567376.95;5952515.00
72835;Baumhasel;2018;6;1;5.5;Albert-Schweitzer-Straße;566308.71;5953223.33
72836;Stiel-Eiche, Sommer-Eiche;1995;21;5;14;Grünzüge im B202;566365.79;5953245.46
72837;Stiel-Eiche, Sommer-Eiche;1990;26;5;8;Grünzüge Joh.Hinrich Wichern;566542.77;5953099.74
72838;Gemeine Hainbuche, Weißbuche;2017;6;1;5;Grünzüge Joh.Hinrich Wichern;566587.41;5953195.99
72839;Sand-Birke, Weiß-Birke, Warzen-Birke;2015;6;1;6.5;Grünzüge Joh.Hinrich Wichern;566590.34;5953203.30
72840;Stiel-Eiche, Sommer-Eiche;1995;19;4;11;Grünzüge Joh.Hinrich Wichern;566569.20;5953221.39
72841;Gewöhnliche Traubenkirsche;2000;15;4;10;Grünzüge Joh.Hinrich Wichern;566572.85;5953222.93
72842;Stiel-Eiche, Sommer-Eiche;2005;15;4;8;Grünzüge im B202;566520.47;5953070.67
72843;Stiel-Eiche, Sommer-Eiche;1990;26;8;12;Grünzüge im B202;566501.52;5953073.16
72844;Japanische Blüten-Kirsche;2002;15;7;6;Grünzüge im B202;566363.13;5953003.09
72845;Stiel-Eiche, Sommer-Eiche;1990;26;6;11;Grünzüge im B202;566345.91;5953079.67
72846;Spitz-Ahorn;1995;25;6;13;Grünzüge im B202;566280.75;5953080.23
72848;Grau-Pappel;1950;79;14;26;Grünanlage südwestl. Stadtpark;567069.02;5951841.84
72849;Gemeine Hainbuche, Weißbuche;1972;33;7;12;Grünanlage südwestl. Stadtpark;567027.50;5951849.61
72850;Gemeine Hainbuche, Weißbuche;1979;28;7;10;Grünanlage südwestl. Stadtpark;567015.09;5951852.71
72852;Pappel;1950;98;16;28;Grünanlage südwestl. Stadtpark;566969.93;5951859.76
72859;Stiel-Eiche, Sommer-Eiche;1928;72;17;19;Hummelsbütteler Steindamm;569320.15;5950136.04
72860;Zitter-Pappel;;16;3;7;Robert-Koch-Straße;569359.76;5948902.38
72862;Spitz-Ahorn;1998;21;6;15;Grünzüge Joh.Hinrich Wichern;566632.70;5953301.69
72863;Spitz-Ahorn;1998;16;4;15;Grünzüge Joh.Hinrich Wichern;566632.26;5953300.95
72864;Spitz-Ahorn;1998;19;5;15;Grünzüge Joh.Hinrich Wichern;566631.57;5953299.08
72865;Spitz-Ahorn;1998;20;5;15;Grünzüge Joh.Hinrich Wichern;566630.67;5953298.50
72866;Spitz-Ahorn;2005;12;2;15;Grünzüge Joh.Hinrich Wichern;566630.30;5953298.12
72867;Spitz-Ahorn;1998;22;6;15;Grünzüge Joh.Hinrich Wichern;566629.77;5953297.44
72868;Spitz-Ahorn;1998;13;2;15;Grünzüge Joh.Hinrich Wichern;566629.47;5953295.05
72869;Spitz-Ahorn;1998;16;3;15;Grünzüge Joh.Hinrich Wichern;566629.72;5953293.69
72870;Spitz-Ahorn;1998;21;4;15;Grünzüge Joh.Hinrich Wichern;566628.60;5953293.98
72871;Spitz-Ahorn;1998;28;6;15;Grünzüge Joh.Hinrich Wichern;566628.69;5953292.67
72872;Gemeine Hainbuche, Weißbuche;1998;17;5;14;Grünzüge Joh.Hinrich Wichern;566630.59;5953291.40
72873;Spitz-Ahorn;1998;19;4;15;Grünzüge Joh.Hinrich Wichern;566627.48;5953289.75
72874;Spitz-Ahorn;1998;15;3;12;Grünzüge Joh.Hinrich Wichern;566627.23;5953289.14
72875;Vogel-Kirsche;1998;17;5;14;Grünzüge Joh.Hinrich Wichern;566626.19;5953287.60
72876;Spitz-Ahorn;1998;18;5;14;Grünzüge Joh.Hinrich Wichern;566625.51;5953284.35
72877;Rot-Buche;1964;43;10;17;Grünzüge Joh.Hinrich Wichern;566624.84;5953281.77
72878;Gemeine Esche, Gewöhnliche Esche;1995;24;5;16;Grünzüge im B202;566163.16;5953142.27
72880;Späte Traubenkirsche;1985;32;7;11;Grünanlage südwestl. Stadtpark;567020.89;5951854.97
72881;Spitz-Ahorn;2010;13;3;8;Grünzug Fritz-Schumacher-Straße;566508.49;5951729.13
72882;Moor-Birke;2008;13;4;9;Grünzug Fritz-Schumacher-Straße;566527.66;5951719.32
72883;Berg-Ahorn, Wald-Ahorn;1995;25;8;18;Falkenbergstraße;566532.72;5951705.36
72884;Gemeine Eberesche, Vogelbeerbaum, Nordirische Eberesche;1995;15;4;8.5;Falkenbergstraße;566533.54;5951724.52
72885;Eingriffliger Weißdorn;1995;19;6;8;Grünzug Fritz-Schumacher-Straße;566531.14;5951733.85
72887;Sand-Birke, Weiß-Birke, Warzen-Birke;1985;32;7;18;Grünzug Fritz-Schumacher-Straße;566529.92;5951739.45
72888;Sand-Birke, Weiß-Birke, Warzen-Birke;1995;21;4;15;Grünzug Fritz-Schumacher-Straße;566529.75;5951741.63
72889;Spitz-Ahorn;1995;22;6;15;Grünzug Fritz-Schumacher-Straße;566529.48;5951755.31
72890;Sand-Birke, Weiß-Birke, Warzen-Birke;1995;19;3;15;Grünzug Fritz-Schumacher-Straße;566529.66;5951775.23
72891;Spitz-Ahorn;1995;22;7;14;Grünzug Fritz-Schumacher-Straße;566530.59;5951772.94
72892;Spitz-Ahorn;1995;16;4;13;Falkenbergstraße;566533.55;5951771.21
72893;Gemeine Eberesche, Vogelbeerbaum, Nordirische Eberesche;1985;26;5;9;Grünzug Fritz-Schumacher-Straße;566530.28;5951778.28
72894;Sand-Birke, Weiß-Birke, Warzen-Birke;1995;25;6;16;Grünzug Fritz-Schumacher-Straße;566532.36;5951792.20
72895;Spitz-Ahorn;1995;21;5;13;Grünzug Fritz-Schumacher-Straße;566533.86;5951792.37
72896;Spitz-Ahorn;1995;15;4;13;Grünzug Fritz-Schumacher-Straße;566532.58;5951797.23
72897;Eingriffliger Weißdorn;1985;27;5;8;Grünzug Fritz-Schumacher-Straße;566533.15;5951815.16
72898;Sand-Birke, Weiß-Birke, Warzen-Birke;1995;23;4;12;Grünzug Fritz-Schumacher-Straße;566533.77;5951817.95
72899;Spitz-Ahorn;1995;22;6;11;Grünzug Fritz-Schumacher-Straße;566534.21;5951819.09
72900;Spitz-Ahorn;1995;18;5;10;Falkenbergstraße;566535.23;5951818.30
72901;Spitz-Ahorn;1985;30;8;10;Falkenbergstraße;566535.23;5951819.93
72902;Feld-Ahorn, Hecken-Ahorn;2018;6;1;5;Grünzug Schinkelring;566149.49;5951826.57
72903;Schnurbaum 'Regent';2018;6;1;4;Grünzug Schinkelring;566116.09;5951834.36
72904;Stiel-Eiche, Sommer-Eiche;1995;22;8;9;Grünzug Fritz-Schumacher-Straße;566362.94;5951974.53
72905;Weide;;31;11;10;Grünzug Fritz-Schumacher-Straße;566334.14;5951986.05
72906;Spitz-Ahorn;1995;21;5;9;Grünzug Fritz-Schumacher-Straße;566342.20;5952003.81
72907;Spitz-Ahorn;1982;29;6;12;Grünanlage südwestl. Stadtpark;567007.85;5951857.29
72908;Gemeine Hainbuche, Weißbuche;2000;19;5;7;Grünzug Schinkelring;566118.97;5951842.98
72909;Winter-Linde;2000;16;5;7;Grünzug Schinkelring;566103.75;5951840.99
72910;Stiel-Eiche, Sommer-Eiche;2010;15;3;8;Spielplatz Am Gehölz;565494.54;5955674.18
72911;Zitter-Pappel;2000;20;7;16;Spielplatz Am Gehölz;565505.72;5955680.64
72912;Stiel-Eiche, Sommer-Eiche;1995;22;6;16;Spielplatz Am Gehölz;565512.21;5955686.15
72913;Stiel-Eiche, Sommer-Eiche;2000;15;5;15;Spielplatz Am Gehölz;565511.65;5955687.17
72914;Stiel-Eiche, Sommer-Eiche;2000;18;5;8;Spielplatz Am Gehölz;565556.45;5955655.78
72915;Gewöhnliche Traubenkirsche;2005;18;7;11;Spielplatz Am Gehölz;565571.37;5955667.93
72916;Gewöhnliche Traubenkirsche;2005;14;6;9;Spielplatz Am Gehölz;565573.05;5955666.70
72917;Nordmanns-Tanne;2000;18;5;9;Am Exerzierplatz;566642.07;5950994.14
72918;Winter-Linde;1985;32;12;13;Fritz-Reuter-Straße;566914.62;5951724.32
72919;Gemeine Hainbuche, Weißbuche;2000;20;4;9;Fritz-Reuter-Straße;566918.58;5951723.71
72920;Amerikanische Rot-Eiche, Rot-Eiche;1980;45;15;15;Fritz-Reuter-Straße;566926.47;5951688.39
72921;Sand-Birke, Weiß-Birke, Warzen-Birke;1970;50;12;19;Fröbelweg;566165.70;5952628.75
72922;Kaiser-Linde;2018;7;1;4;Steinweg;566245.54;5952793.80
72923;Kaiser-Linde;2018;8;1;5;Steindamm;566253.08;5952807.70
72924;Stiel-Eiche, Sommer-Eiche;1945;58;12;18;Grünzug Wanderweg Tarpenbek West;566322.49;5949439.94
72926;Spitz-Ahorn;1995;25;7;16;Grünanlage Tarpenbekpark;566066.37;5948705.35
72928;Gemeine Hainbuche, Weißbuche;1990;25;8;12;Grünanlage Tarpenbekpark;566065.95;5948716.51
72929;Schwarz-Erle, Rot-Erle;1990;31;5;14;Grünzug Wanderweg Tarpenbek West;566119.24;5949229.75
72930;Schwarz-Erle, Rot-Erle;1995;34;5;16;Grünzug Wanderweg Tarpenbek West;566123.70;5949240.18
72931;Schwarz-Erle, Rot-Erle;1995;31;7;16;Grünzug Wanderweg Tarpenbek West;566124.41;5949241.82
72932;Schwarz-Erle, Rot-Erle;1995;24;5;16;Grünzug Wanderweg Tarpenbek West;566125.00;5949243.23
72933;Schwarz-Erle, Rot-Erle;1995;21;4;12;Grünzug Wanderweg Tarpenbek West;566125.65;5949244.52
72934;Schwarz-Erle, Rot-Erle;1995;27;4;15;Grünzug Wanderweg Tarpenbek West;566127.03;5949247.65
72935;Schwarz-Erle, Rot-Erle;1995;29;7;16;Grünzug Wanderweg Tarpenbek West;566127.23;5949248.70
72936;Schwarz-Erle, Rot-Erle;1995;23;5;15;Grünzug Wanderweg Tarpenbek West;566127.65;5949249.37
72937;Schwarz-Erle, Rot-Erle;1995;34;8;16;Grünzug Wanderweg Tarpenbek West;566127.96;5949250.70
72938;Gemeine Rosskastanie, Balkan-Rosskastanie;1995;23;6;9;Forstweg;565985.71;5950222.37
72939;Kornelkirsche;2003;18;6;7;Am Hochsitz;565877.10;5949941.78
72940;Gewöhnliche Traubenkirsche;2008;16;4;7;Am Hochsitz;565884.22;5949964.32
72941;Kugel-Ahorn, Spitz-Ahorn;1995;16;2;2.5;Weg am Sportplatz;565888.10;5949976.00
72942;Hasel, Art unbekannt;1995;29;12;9;Am Hochsitz;565860.21;5949972.65
72943;Gemeine Eberesche, Vogelbeerbaum, Nordirische Eberesche;1996;13;4;6;Poolstraße;565879.68;5953075.54
72944;Zier-Apfel 'Professor Sprenger';2018;5;1;4.5;Poolstraße;566017.81;5953062.63
72945;Kornelkirsche;1996;15;7;6;Poolstraße;566022.57;5952978.93
72946;Gemeine Hainbuche, Weißbuche;2010;9;3;7;Poolstraße;566027.99;5952933.91
72947;Gemeine Hainbuche, Weißbuche;2000;18;4;8;Poolstraße;566029.03;5952928.89
72948;Kaiser-Linde;2018;5;1;4.5;Steindamm;566060.24;5952760.33
72949;Moor-Birke;1990;26;8;23;Grünzüge im B202;566183.58;5953131.06
72951;Winter-Linde;1975;41;8;18;Grünzüge im B202;566214.34;5953123.44
72952;Gemeine Esche, Gewöhnliche Esche;2000;14;4;9;Grünzüge im B202;566231.66;5953159.05
72953;Stadt-Linde;2017;6;1;4.3;Glashütter Weg;566138.77;5952246.35
72954;Stadt-Linde;2019;6;1;4;Glashütter Weg;566125.15;5952248.27
72955;Hybrid-Ulme / Lobel-Ulme;2018;6;1;5;Glashütter Weg;566095.61;5952256.74
72956;Gemeine Hainbuche, Weißbuche;2018;7;1;4.5;Glashütter Weg;566052.59;5952269.11
72957;Gewöhnliche Traubenkirsche;1995;24;4;7;RRB Am Böhmerwald;567614.55;5949267.89
72958;Stiel-Eiche, Sommer-Eiche;1988;33;6;9;RRB Am Böhmerwald;567607.74;5949270.82
72959;Stiel-Eiche, Sommer-Eiche;1953;52;10;15;RRB Am Böhmerwald;567602.97;5949277.92
72960;Stiel-Eiche, Sommer-Eiche;1990;27;8;13;RRB Am Böhmerwald;567602.92;5949283.44
72961;Stiel-Eiche, Sommer-Eiche;1995;24;6;13;RRB Am Böhmerwald;567601.63;5949286.27
72962;Stiel-Eiche, Sommer-Eiche;2000;18;4;8;RRB Am Böhmerwald;567602.32;5949286.67
72963;Stiel-Eiche, Sommer-Eiche;1985;29;7;11;RRB Am Böhmerwald;567600.46;5949290.75
72964;Stiel-Eiche, Sommer-Eiche;1995;24;8;12;RRB Am Böhmerwald;567599.01;5949297.23
72965;Sand-Birke, Weiß-Birke, Warzen-Birke;1988;29;6;15;RRB Am Böhmerwald;567599.01;5949300.20
72966;Stiel-Eiche, Sommer-Eiche;1995;21;9;8;RRB Am Böhmerwald;567598.88;5949301.75
72967;Stiel-Eiche, Sommer-Eiche;1980;32;9;11;RRB Am Böhmerwald;567599.08;5949307.81
72968;Sand-Birke, Weiß-Birke, Warzen-Birke;1980;37;8;15;RRB Am Böhmerwald;567600.88;5949318.39
72969;Rot-Buche;1960;49;10;15;RRB Am Böhmerwald;567601.14;5949323.80
72970;Schwarz-Erle, Rot-Erle;1990;28;5;11;RRB Am Böhmerwald;567602.30;5949324.19
72971;Schwarz-Erle, Rot-Erle;1995;27;6;13;Extensivfläche Heidehofring;567498.95;5949346.73
72972;Schwarz-Erle, Rot-Erle;1990;25;7;14;Extensivfläche Heidehofring;567497.95;5949346.92
72973;Gewöhnliche Schlehe;1995;22;6;8;Extensivfläche Heidehofring;567481.87;5949348.99
72974;Stiel-Eiche, Sommer-Eiche;1980;42;11;12;Extensivfläche Heidehofring;567445.79;5949370.61
72975;Feld-Ahorn, Hecken-Ahorn;1995;21;5;14;Extensivfläche Heidehofring;567464.26;5949383.48
72976;Spitz-Ahorn;;38;9;18;Am Böhmerwald;567542.18;5949404.20
72977;Gemeine Hainbuche, Weißbuche;1998;23;4;8;Am Böhmerwald;567628.16;5949434.05
72978;Stiel-Eiche, Sommer-Eiche;1980;38;8;14;Am Böhmerwald;567650.88;5949467.13
72979;Gemeine Hainbuche, Weißbuche;1998;24;6;8;Am Böhmerwald;567654.02;5949471.49
72980;Gemeine Hainbuche, Weißbuche;1995;26;7;8;Am Böhmerwald;567660.56;5949481.11
72981;Rot-Buche;;63;12;16;Am Forstteich;565780.08;5949960.57
72982;Sand-Birke, Weiß-Birke, Warzen-Birke;1975;44;9;20;Op den Kamp;567840.78;5949720.15
72983;Sand-Birke, Weiß-Birke, Warzen-Birke;1975;45;10;18;Op den Kamp;567843.70;5949721.61
72984;;2017;6;1;4.5;Schwentinestraße;568115.31;5949712.99
72985;Gemeine Hainbuche, Weißbuche;1990;24;7;8;Eiderstraße;568138.11;5950121.38
72986;Gewöhnliche Traubenkirsche;2008;14;6;7;Spielplatz Immenhof;567788.46;5949948.23
72988;Schein-Akazie;1990;20;4;13;Kielortring;567450.56;5948823.75
72989;Schein-Akazie;1990;27;8;14;Kielortring;567450.87;5948822.11
72990;Gemeine Hainbuche, Weißbuche;2019;5;1;4;Kielort;567470.49;5948681.21
72991;Stiel-Eiche, Sommer-Eiche;1900;95;15;16;Kielort;567190.65;5948871.75
72992;Spitz-Ahorn;1999;17;5;9;Wanderweg Kielort;567474.62;5948754.39
72993;Spitz-Ahorn;1995;23;8;13;Wanderweg Kielort;567493.44;5948710.12
72994;Grau-Pappel;;35;7;10;KLGV Niendorfer Straße;564153.63;5947207.58
72995;Gemeine Hainbuche, Weißbuche;;29;6;9;Ausserhalb;564156.54;5947208.57
72996;Gemeine Hainbuche, Weißbuche;;26;5;7;Ausserhalb;564157.50;5947208.57
72997;Silber-Weide;;70;9;12;Grünanlage südwestl. Stadtpark;566976.23;5951892.63
72998;Spitz-Ahorn;;47;12;20;Grünzug Scharpenmoor-Möhlenbarg;564627.28;5948337.33
72999;Gemeine Esche, Gewöhnliche Esche;2002;18;5;10;Spielplatz Ahrensweg;568128.72;5948843.30
73000;Spitz-Ahorn;2002;17;3;8;Spielplatz Ahrensweg;568125.47;5948836.77
73001;Spitz-Ahorn;2002;15;4;9;Spielplatz Ahrensweg;568116.22;5948830.63
73002;Rot-Buche;2002;17;5;7;Spielplatz Ahrensweg;568125.42;5948862.53
73003;Kirsche;2002;14;4;6;Spielplatz Ahrensweg;568094.60;5948862.04
73004;Gewöhnliche Traubenkirsche;2010;12;4;6;Forstflächen am Glashütter Damm;566452.29;5948973.90
73005;Spitz-Ahorn;2008;14;4;6;Forstflächen am Glashütter Damm;566453.34;5948957.25
73006;Stiel-Eiche, Sommer-Eiche;2014;5;1;4;Forstflächen am Glashütter Damm;566453.52;5948959.40
73007;Spitz-Ahorn;2010;12;4;5;Forstflächen am Glashütter Damm;566454.31;5948950.55
73008;Gewöhnliche Traubenkirsche;2010;15;5;7;Forstflächen am Glashütter Damm;566456.91;5948941.22
73009;Eingriffliger Weißdorn;2008;17;2;6;Forstflächen am Glashütter Damm;566455.25;5948944.06
